Country/Region,Province/State,time,temperatureMin,temperatureMax
US,Kansas,2020-03-21,23.09,53.36
US,Kansas,2020-03-22,37.08,48.98
US,Kansas,2020-03-23,37.93,59.27
US,Kansas,2020-03-24,45.64,59.92
US,Kansas,2020-03-25,44.76,77.07
US,Kansas,2020-03-26,47.86,65.43
US,Kansas,2020-03-27,51.66,63.76
US,Kansas,2020-03-28,46.43,63.45
US,Kansas,2020-03-29,40.05,68.67
US,Kansas,2020-03-30,40.53,72.55
US,Kansas,2020-03-31,43.85,67.25
US,Kansas,2020-04-01,45.8,74.06
US,Kansas,2020-04-02,35.18,70.07
US,Kansas,2020-04-03,26.42,45.87
US,Kansas,2020-04-04,26.18,53.84
US,Kansas,2020-04-05,37.54,61.95
US,Kansas,2020-04-06,52.17,72.88
US,Kansas,2020-04-07,58.36,85.21
US,Kansas,2020-04-08,50.31,86.14
US,Kansas,2020-04-09,41.75,63.3
US,Kansas,2020-04-10,28.51,62.96
US,Kansas,2020-04-11,50.02,80.61
US,Kansas,2020-04-12,32.1,62.46
US,Kansas,2020-04-13,25.49,46.42
US,Kansas,2020-04-14,27.19,53.83
US,Kansas,2020-04-15,28.83,62.37
US,Kansas,2020-04-16,36.7,55.99
US,Kansas,2020-04-17,32.05,49.12
US,Kansas,2020-04-18,32.28,66.2
US,Kansas,2020-04-19,47.05,67.97
US,Kansas,2020-04-20,43.42,71.88
US,Kentucky,2019-12-31,34.14,42.83
US,Kentucky,2020-01-01,33.98,51.16
US,Kentucky,2020-01-02,35.28,52.78
US,Kentucky,2020-01-03,48.2,55.88
US,Kentucky,2020-01-04,33.91,52.5
US,Kentucky,2020-01-05,30.68,48.95
US,Kentucky,2020-01-06,30.17,49.5
US,Kentucky,2020-01-07,33.25,49.21
US,Kentucky,2020-01-08,33.14,50.16
US,Kentucky,2020-01-09,31.0,60.04
US,Kentucky,2020-01-10,52.23,67.12
US,Kentucky,2020-01-11,50.89,71.54
US,Kentucky,2020-01-12,38.24,49.87
US,Kentucky,2020-01-13,37.67,53.04
US,Kentucky,2020-01-14,44.23,58.84
US,Kentucky,2020-01-15,43.01,65.64
US,Kentucky,2020-01-16,30.41,49.86
US,Kentucky,2020-01-17,24.74,41.67
US,Kentucky,2020-01-18,37.21,52.16
US,Kentucky,2020-01-19,18.13,35.98
US,Kentucky,2020-01-20,14.57,28.2
US,Kentucky,2020-01-21,18.31,34.11
US,Kentucky,2020-01-22,15.69,42.69
US,Kentucky,2020-01-23,30.46,49.63
US,Kentucky,2020-01-24,38.97,50.53
US,Kentucky,2020-01-25,33.15,39.59
US,Kentucky,2020-01-26,31.24,47.37
US,Kentucky,2020-01-27,31.84,49.92
US,Kentucky,2020-01-28,29.73,40.97
US,Kentucky,2020-01-29,31.13,42.98
US,Kentucky,2020-01-30,29.66,48.15
US,Kentucky,2020-01-31,34.61,43.69
US,Kentucky,2020-02-01,34.7,44.96
US,Kentucky,2020-02-02,32.72,61.86
US,Kentucky,2020-02-03,42.2,67.28
US,Kentucky,2020-02-04,51.77,61.12
US,Kentucky,2020-02-05,35.84,48.86
US,Kentucky,2020-02-06,33.07,46.87
US,Kentucky,2020-02-07,25.82,33.79
US,Kentucky,2020-02-08,25.3,41.61
US,Kentucky,2020-02-09,20.26,50.79
US,Kentucky,2020-02-10,44.93,51.97
US,Kentucky,2020-02-11,35.84,46.55
US,Kentucky,2020-02-12,33.5,44.81
US,Kentucky,2020-02-13,26.56,44.16
US,Kentucky,2020-02-14,17.86,29.32
US,Kentucky,2020-02-15,13.65,48.3
US,Kentucky,2020-02-16,35.54,51.81
US,Kentucky,2020-02-17,30.03,59.17
US,Kentucky,2020-02-18,39.4,53.94
US,Kentucky,2020-02-19,29.48,48.13
US,Kentucky,2020-02-20,25.31,41.21
US,Kentucky,2020-02-21,17.12,39.9
US,Kentucky,2020-02-22,18.87,51.28
US,Kentucky,2020-02-23,25.5,55.89
US,Kentucky,2020-02-24,39.35,47.27
US,Kentucky,2020-02-25,46.64,53.13
US,Kentucky,2020-02-26,30.78,46.86
US,Kentucky,2020-02-27,26.51,38.58
US,Kentucky,2020-02-28,30.02,43.94
US,Kentucky,2020-02-29,22.39,40.0
US,Kentucky,2020-03-01,23.0,63.7
US,Kentucky,2020-03-02,45.4,55.92
US,Kentucky,2020-03-03,44.62,60.93
US,Kentucky,2020-03-04,34.03,64.09
US,Kentucky,2020-03-05,34.42,63.46
US,Kentucky,2020-03-06,33.39,47.64
US,Kentucky,2020-03-07,28.89,50.92
US,Kentucky,2020-03-08,27.57,64.17
US,Kentucky,2020-03-09,40.69,67.68
US,Kentucky,2020-03-10,49.93,61.32
US,Kentucky,2020-03-11,45.2,60.01
US,Kentucky,2020-03-12,40.93,67.19
US,Kentucky,2020-03-13,45.21,63.86
US,Kentucky,2020-03-14,37.7,47.04
US,Kentucky,2020-03-15,34.69,44.06
US,Kentucky,2020-03-16,32.65,48.76
US,Kentucky,2020-03-17,41.13,50.89
US,Kentucky,2020-03-18,38.84,67.02
US,Kentucky,2020-03-19,59.09,72.1
US,Kentucky,2020-03-20,48.1,72.89
US,Kentucky,2020-03-21,36.26,47.12
US,Kentucky,2020-03-22,31.85,56.34
US,Kentucky,2020-03-23,44.3,54.93
US,Kentucky,2020-03-24,36.1,56.86
US,Kentucky,2020-03-25,41.7,60.98
US,Kentucky,2020-03-26,39.11,74.16
US,Kentucky,2020-03-27,57.89,78.67
US,Kentucky,2020-03-28,62.45,77.69
US,Kentucky,2020-03-29,56.55,70.08
US,Kentucky,2020-03-30,45.35,65.57
US,Kentucky,2020-03-31,41.44,49.99
US,Kentucky,2020-04-01,37.81,53.1
US,Kentucky,2020-04-02,32.22,60.48
US,Kentucky,2020-04-03,36.21,68.95
US,Kentucky,2020-04-04,41.68,73.75
US,Kentucky,2020-04-05,48.02,71.72
US,Kentucky,2020-04-06,46.79,72.25
US,Kentucky,2020-04-07,51.31,78.28
US,Kentucky,2020-04-08,61.91,78.75
US,Kentucky,2020-04-09,46.0,65.34
US,Kentucky,2020-04-10,33.14,51.96
US,Kentucky,2020-04-11,31.02,64.9
US,Kentucky,2020-04-12,48.13,60.85
US,Kentucky,2020-04-13,39.55,62.8
US,Kentucky,2020-04-14,33.33,43.59
US,Kentucky,2020-04-15,26.0,55.93
US,Kentucky,2020-04-16,27.71,54.61
US,Kentucky,2020-04-17,37.32,69.07
US,Kentucky,2020-04-18,35.42,54.33
US,Kentucky,2020-04-19,33.9,64.36
US,Kentucky,2020-04-20,39.92,65.97
US,Louisiana,2019-12-31,34.05,60.77
US,Louisiana,2020-01-01,35.43,62.1
US,Louisiana,2020-01-02,51.43,69.23
US,Louisiana,2020-01-03,54.79,63.34
US,Louisiana,2020-01-04,42.27,62.63
US,Louisiana,2020-01-05,35.79,68.43
US,Louisiana,2020-01-06,44.97,72.37
US,Louisiana,2020-01-07,41.95,63.73
US,Louisiana,2020-01-08,33.89,65.62
US,Louisiana,2020-01-09,46.51,75.25
US,Louisiana,2020-01-10,65.1,76.25
US,Louisiana,2020-01-11,43.04,73.6
US,Louisiana,2020-01-12,38.67,60.27
US,Louisiana,2020-01-13,48.15,65.83
US,Louisiana,2020-01-14,64.71,74.55
US,Louisiana,2020-01-15,65.54,76.1
US,Louisiana,2020-01-16,56.75,66.88
US,Louisiana,2020-01-17,53.69,67.4
US,Louisiana,2020-01-18,57.29,73.28
US,Louisiana,2020-01-19,37.42,55.84
US,Louisiana,2020-01-20,34.03,50.9
US,Louisiana,2020-01-21,28.76,50.44
US,Louisiana,2020-01-22,30.8,50.91
US,Louisiana,2020-01-23,45.92,59.66
US,Louisiana,2020-01-24,39.58,61.43
US,Louisiana,2020-01-25,32.54,64.93
US,Louisiana,2020-01-26,48.29,54.24
US,Louisiana,2020-01-27,45.4,58.33
US,Louisiana,2020-01-28,39.74,59.94
US,Louisiana,2020-01-29,49.94,55.54
US,Louisiana,2020-01-30,46.92,54.33
US,Louisiana,2020-01-31,45.94,54.54
US,Louisiana,2020-02-01,41.2,61.31
US,Louisiana,2020-02-02,36.11,75.32
US,Louisiana,2020-02-03,49.8,73.57
US,Louisiana,2020-02-04,64.14,72.52
US,Louisiana,2020-02-05,52.06,75.19
US,Louisiana,2020-02-06,34.82,51.35
US,Louisiana,2020-02-07,29.85,63.14
US,Louisiana,2020-02-08,43.34,67.78
US,Louisiana,2020-02-09,49.13,75.0
US,Louisiana,2020-02-10,63.2,75.92
US,Louisiana,2020-02-11,49.73,70.47
US,Louisiana,2020-02-12,50.2,74.94
US,Louisiana,2020-02-13,41.97,55.18
US,Louisiana,2020-02-14,34.75,54.76
US,Louisiana,2020-02-15,31.14,67.05
US,Louisiana,2020-02-16,52.15,62.36
US,Louisiana,2020-02-17,53.73,66.0
US,Louisiana,2020-02-18,57.09,77.43
US,Louisiana,2020-02-19,48.17,56.13
US,Louisiana,2020-02-20,40.87,50.72
US,Louisiana,2020-02-21,32.33,50.13
US,Louisiana,2020-02-22,27.37,58.64
US,Louisiana,2020-02-23,37.81,66.58
US,Louisiana,2020-02-24,54.59,64.13
US,Louisiana,2020-02-25,49.49,69.37
US,Louisiana,2020-02-26,40.42,56.4
US,Louisiana,2020-02-27,31.96,54.5
US,Louisiana,2020-02-28,31.47,67.22
US,Louisiana,2020-02-29,35.13,73.68
US,Louisiana,2020-03-01,46.93,74.42
US,Louisiana,2020-03-02,59.83,75.26
US,Louisiana,2020-03-03,65.86,76.34
US,Louisiana,2020-03-04,53.37,69.73
US,Louisiana,2020-03-05,50.89,69.52
US,Louisiana,2020-03-06,44.98,67.91
US,Louisiana,2020-03-07,37.6,66.11
US,Louisiana,2020-03-08,40.56,73.36
US,Louisiana,2020-03-09,55.51,73.93
US,Louisiana,2020-03-10,62.87,77.36
US,Louisiana,2020-03-11,61.7,79.21
US,Louisiana,2020-03-12,62.44,80.36
US,Louisiana,2020-03-13,64.67,82.83
US,Louisiana,2020-03-14,65.22,82.71
US,Louisiana,2020-03-15,58.96,78.84
US,Louisiana,2020-03-16,53.66,78.48
US,Louisiana,2020-03-17,61.43,79.22
US,Louisiana,2020-03-18,65.12,82.51
US,Louisiana,2020-03-19,69.99,82.23
US,Louisiana,2020-03-20,63.2,81.87
US,Louisiana,2020-03-21,55.86,63.99
US,Louisiana,2020-03-22,53.45,76.62
US,Louisiana,2020-03-23,67.75,83.47
US,Louisiana,2020-03-24,67.36,84.33
US,Louisiana,2020-03-25,66.84,85.84
US,Louisiana,2020-03-26,63.98,89.3
US,Louisiana,2020-03-27,68.63,89.52
US,Louisiana,2020-03-28,70.18,88.54
US,Louisiana,2020-03-29,58.19,81.12
US,Louisiana,2020-03-30,61.35,79.58
US,Louisiana,2020-03-31,52.09,73.04
US,Louisiana,2020-04-01,43.34,75.17
US,Louisiana,2020-04-02,49.41,79.03
US,Louisiana,2020-04-03,56.55,79.31
US,Louisiana,2020-04-04,59.3,78.03
US,Louisiana,2020-04-05,59.49,79.41
US,Louisiana,2020-04-06,58.84,84.67
US,Louisiana,2020-04-07,67.68,84.34
US,Louisiana,2020-04-08,71.31,85.7
US,Louisiana,2020-04-09,64.59,87.77
US,Louisiana,2020-04-10,54.87,71.14
US,Louisiana,2020-04-11,46.19,78.64
US,Louisiana,2020-04-12,66.13,84.6
US,Louisiana,2020-04-13,49.46,67.5
US,Louisiana,2020-04-14,43.0,67.52
US,Louisiana,2020-04-15,41.6,66.68
US,Louisiana,2020-04-16,39.46,74.69
US,Louisiana,2020-04-17,47.1,80.13
US,Louisiana,2020-04-18,59.74,74.75
US,Louisiana,2020-04-19,64.76,82.27
US,Louisiana,2020-04-20,54.59,74.36
US,Maine,2019-12-31,23.99,33.98
US,Maine,2020-01-01,24.06,38.88
US,Maine,2020-01-02,27.69,37.45
US,Maine,2020-01-03,28.88,42.47
US,Maine,2020-01-04,29.49,41.37
US,Maine,2020-01-05,17.86,33.33
US,Maine,2020-01-06,11.74,25.45
US,Maine,2020-01-07,15.31,33.08
US,Maine,2020-01-08,19.81,29.97
US,Maine,2020-01-09,12.82,26.04
US,Maine,2020-01-10,12.84,34.98
US,Maine,2020-01-11,31.89,58.01
US,Maine,2020-01-12,20.71,47.05
US,Maine,2020-01-13,15.35,25.99
US,Maine,2020-01-14,19.43,28.38
US,Maine,2020-01-15,21.68,40.74
US,Maine,2020-01-16,20.32,33.68
US,Maine,2020-01-17,2.59,19.21
US,Maine,2020-01-18,-0.69,17.08
US,Maine,2020-01-19,11.94,29.2
US,Maine,2020-01-20,8.18,24.6
US,Maine,2020-01-21,-1.05,21.45
US,Maine,2020-01-22,7.8,33.82
US,Maine,2020-01-23,12.78,39.32
US,Maine,2020-01-24,20.86,38.5
US,Maine,2020-01-25,24.8,37.72
US,Maine,2020-01-26,30.77,41.25
US,Maine,2020-01-27,30.13,43.91
US,Maine,2020-01-28,22.98,33.96
US,Maine,2020-01-29,15.29,30.47
US,Maine,2020-01-30,10.36,31.29
US,Maine,2020-01-31,13.76,38.68
US,Maine,2020-02-01,21.67,38.69
US,Maine,2020-02-02,23.36,36.56
US,Maine,2020-02-03,20.62,42.33
US,Maine,2020-02-04,24.85,38.16
US,Maine,2020-02-05,18.23,31.17
US,Maine,2020-02-06,17.7,27.43
US,Maine,2020-02-07,19.72,28.5
US,Maine,2020-02-08,3.49,22.22
US,Maine,2020-02-09,-4.67,24.28
US,Maine,2020-02-10,18.53,35.9
US,Maine,2020-02-11,17.75,34.8
US,Maine,2020-02-12,21.23,38.64
US,Maine,2020-02-13,23.88,35.24
US,Maine,2020-02-14,-4.08,21.51
US,Maine,2020-02-15,-9.8,21.84
US,Maine,2020-02-16,15.84,37.02
US,Maine,2020-02-17,12.4,34.63
US,Maine,2020-02-18,4.76,30.06
US,Maine,2020-02-19,14.02,36.74
US,Maine,2020-02-20,1.48,20.84
US,Maine,2020-02-21,-6.0,26.05
US,Maine,2020-02-22,11.57,39.47
US,Maine,2020-02-23,17.78,46.01
US,Maine,2020-02-24,18.64,50.66
US,Maine,2020-02-25,31.03,49.09
US,Maine,2020-02-26,31.47,45.43
US,Maine,2020-02-27,26.83,38.64
US,Maine,2020-02-28,22.22,32.93
US,Maine,2020-02-29,15.53,31.94
US,Maine,2020-03-01,9.88,30.37
US,Maine,2020-03-02,10.25,37.48
US,Maine,2020-03-03,33.35,54.35
US,Maine,2020-03-04,33.16,44.21
US,Maine,2020-03-05,28.67,44.85
US,Maine,2020-03-06,24.76,39.33
US,Maine,2020-03-07,18.13,37.5
US,Maine,2020-03-08,22.69,47.09
US,Maine,2020-03-09,29.12,57.5
US,Maine,2020-03-10,29.26,52.39
US,Maine,2020-03-11,31.44,42.39
US,Maine,2020-03-12,24.44,44.64
US,Maine,2020-03-13,31.22,45.63
US,Maine,2020-03-14,33.26,45.33
US,Maine,2020-03-15,23.39,36.67
US,Maine,2020-03-16,14.34,37.32
US,Maine,2020-03-17,25.19,37.58
US,Maine,2020-03-18,28.37,44.91
US,Maine,2020-03-19,31.03,44.93
US,Maine,2020-03-20,33.42,53.32
US,Maine,2020-03-21,23.54,48.61
US,Maine,2020-03-22,15.23,35.06
US,Maine,2020-03-23,15.85,39.62
US,Maine,2020-03-24,29.74,46.45
US,Maine,2020-03-25,22.85,48.55
US,Maine,2020-03-26,25.47,54.1
US,Maine,2020-03-27,32.91,49.48
US,Maine,2020-03-28,26.21,56.15
US,Maine,2020-03-29,33.19,52.21
US,Maine,2020-03-30,32.3,37.69
US,Maine,2020-03-31,27.29,44.9
US,Maine,2020-04-01,30.35,43.07
US,Maine,2020-04-02,35.74,44.72
US,Maine,2020-04-03,38.59,46.92
US,Maine,2020-04-04,34.89,52.12
US,Maine,2020-04-05,34.09,56.66
US,Maine,2020-04-06,35.52,56.45
US,Maine,2020-04-07,32.76,53.5
US,Maine,2020-04-08,29.75,53.21
US,Maine,2020-04-09,32.47,46.24
US,Maine,2020-04-10,31.11,40.3
US,Maine,2020-04-11,30.84,44.18
US,Maine,2020-04-12,25.0,53.87
US,Maine,2020-04-13,38.17,54.6
US,Maine,2020-04-14,39.68,55.24
US,Maine,2020-04-15,33.55,47.71
US,Maine,2020-04-16,29.88,45.88
US,Maine,2020-04-17,28.96,46.35
US,Maine,2020-04-18,29.97,49.2
US,Maine,2020-04-19,27.58,58.86
US,Maine,2020-04-20,33.96,50.21
US,Maryland,2019-12-31,40.55,52.58
US,Maryland,2020-01-01,30.5,49.21
US,Maryland,2020-01-02,24.65,53.43
US,Maryland,2020-01-03,45.11,53.57
US,Maryland,2020-01-04,44.78,58.32
US,Maryland,2020-01-05,29.5,44.8
US,Maryland,2020-01-06,29.82,53.57
US,Maryland,2020-01-07,28.24,44.77
US,Maryland,2020-01-08,28.56,44.48
US,Maryland,2020-01-09,22.39,38.03
US,Maryland,2020-01-10,30.05,54.05
US,Maryland,2020-01-11,45.47,71.09
US,Maryland,2020-01-12,46.02,68.78
US,Maryland,2020-01-13,38.83,52.7
US,Maryland,2020-01-14,38.39,45.93
US,Maryland,2020-01-15,40.16,59.54
US,Maryland,2020-01-16,35.03,53.1
US,Maryland,2020-01-17,24.25,37.92
US,Maryland,2020-01-18,23.78,38.32
US,Maryland,2020-01-19,27.09,43.52
US,Maryland,2020-01-20,22.31,34.6
US,Maryland,2020-01-21,18.89,36.46
US,Maryland,2020-01-22,18.45,40.37
US,Maryland,2020-01-23,20.38,42.48
US,Maryland,2020-01-24,29.85,49.67
US,Maryland,2020-01-25,38.07,50.44
US,Maryland,2020-01-26,34.81,47.74
US,Maryland,2020-01-27,32.76,48.6
US,Maryland,2020-01-28,37.0,45.41
US,Maryland,2020-01-29,31.13,45.93
US,Maryland,2020-01-30,25.45,40.53
US,Maryland,2020-01-31,29.1,45.79
US,Maryland,2020-02-01,29.0,49.58
US,Maryland,2020-02-02,33.79,52.38
US,Maryland,2020-02-03,39.41,66.25
US,Maryland,2020-02-04,49.17,66.7
US,Maryland,2020-02-05,36.57,54.79
US,Maryland,2020-02-06,36.44,43.66
US,Maryland,2020-02-07,33.92,57.74
US,Maryland,2020-02-08,29.34,45.16
US,Maryland,2020-02-09,25.66,49.55
US,Maryland,2020-02-10,39.95,47.64
US,Maryland,2020-02-11,47.28,55.08
US,Maryland,2020-02-12,38.89,49.31
US,Maryland,2020-02-13,38.45,56.17
US,Maryland,2020-02-14,25.51,41.67
US,Maryland,2020-02-15,16.9,36.23
US,Maryland,2020-02-16,27.52,53.39
US,Maryland,2020-02-17,33.18,54.81
US,Maryland,2020-02-18,34.8,60.87
US,Maryland,2020-02-19,35.93,53.4
US,Maryland,2020-02-20,28.98,40.23
US,Maryland,2020-02-21,22.68,38.09
US,Maryland,2020-02-22,23.86,54.33
US,Maryland,2020-02-23,23.42,59.27
US,Maryland,2020-02-24,28.39,61.77
US,Maryland,2020-02-25,44.45,52.12
US,Maryland,2020-02-26,44.74,50.98
US,Maryland,2020-02-27,30.68,45.47
US,Maryland,2020-02-28,28.42,45.96
US,Maryland,2020-02-29,27.57,37.16
US,Maryland,2020-03-01,21.03,50.38
US,Maryland,2020-03-02,29.01,66.34
US,Maryland,2020-03-03,41.31,63.54
US,Maryland,2020-03-04,44.15,64.17
US,Maryland,2020-03-05,36.63,55.41
US,Maryland,2020-03-06,31.68,49.56
US,Maryland,2020-03-07,35.24,51.42
US,Maryland,2020-03-08,29.63,61.58
US,Maryland,2020-03-09,40.06,74.71
US,Maryland,2020-03-10,55.63,71.7
US,Maryland,2020-03-11,42.03,59.03
US,Maryland,2020-03-12,40.98,60.5
US,Maryland,2020-03-13,48.34,74.52
US,Maryland,2020-03-14,41.15,58.5
US,Maryland,2020-03-15,38.57,51.82
US,Maryland,2020-03-16,35.23,54.71
US,Maryland,2020-03-17,41.18,64.55
US,Maryland,2020-03-18,38.4,56.53
US,Maryland,2020-03-19,46.52,66.98
US,Maryland,2020-03-20,54.64,81.65
US,Maryland,2020-03-21,45.96,69.15
US,Maryland,2020-03-22,35.78,51.39
US,Maryland,2020-03-23,38.4,46.11
US,Maryland,2020-03-24,38.38,56.44
US,Maryland,2020-03-25,42.66,48.67
US,Maryland,2020-03-26,34.91,60.42
US,Maryland,2020-03-27,46.32,66.25
US,Maryland,2020-03-28,49.06,57.79
US,Maryland,2020-03-29,48.24,63.59
US,Maryland,2020-03-30,51.03,73.18
US,Maryland,2020-03-31,42.42,54.44
US,Maryland,2020-04-01,39.47,55.02
US,Maryland,2020-04-02,38.71,62.24
US,Maryland,2020-04-03,43.97,64.42
US,Maryland,2020-04-04,46.2,58.37
US,Maryland,2020-04-05,46.45,68.71
US,Maryland,2020-04-06,50.72,69.96
US,Maryland,2020-04-07,45.92,72.15
US,Maryland,2020-04-08,53.02,77.34
US,Maryland,2020-04-09,47.21,69.08
US,Maryland,2020-04-10,39.81,51.44
US,Maryland,2020-04-11,35.21,61.81
US,Maryland,2020-04-12,36.87,72.01
US,Maryland,2020-04-13,57.18,76.71
US,Maryland,2020-04-14,43.68,58.1
US,Maryland,2020-04-15,36.68,53.46
US,Maryland,2020-04-16,37.96,52.6
US,Maryland,2020-04-17,31.05,58.0
US,Maryland,2020-04-18,39.65,53.39
US,Maryland,2020-04-19,31.61,65.56
US,Maryland,2020-04-20,48.57,62.35
US,Massachusetts,2019-12-31,33.18,38.8
US,Massachusetts,2020-01-01,31.13,39.59
US,Massachusetts,2020-01-02,29.49,46.73
US,Massachusetts,2020-01-03,38.16,49.6
US,Massachusetts,2020-01-04,37.07,42.62
US,Massachusetts,2020-01-05,28.91,37.7
US,Massachusetts,2020-01-06,24.36,36.95
US,Massachusetts,2020-01-07,29.11,40.82
US,Massachusetts,2020-01-08,24.73,40.85
US,Massachusetts,2020-01-09,17.27,31.3
US,Massachusetts,2020-01-10,21.92,47.23
US,Massachusetts,2020-01-11,46.11,67.01
US,Massachusetts,2020-01-12,36.67,68.69
US,Massachusetts,2020-01-13,30.33,40.52
US,Massachusetts,2020-01-14,32.67,43.21
US,Massachusetts,2020-01-15,32.37,48.53
US,Massachusetts,2020-01-16,27.32,44.55
US,Massachusetts,2020-01-17,13.2,26.36
US,Massachusetts,2020-01-18,11.01,24.51
US,Massachusetts,2020-01-19,23.77,42.23
US,Massachusetts,2020-01-20,13.98,28.71
US,Massachusetts,2020-01-21,10.54,27.92
US,Massachusetts,2020-01-22,10.99,36.96
US,Massachusetts,2020-01-23,17.71,46.26
US,Massachusetts,2020-01-24,26.61,46.22
US,Massachusetts,2020-01-25,31.02,45.45
US,Massachusetts,2020-01-26,35.33,46.46
US,Massachusetts,2020-01-27,33.21,43.76
US,Massachusetts,2020-01-28,30.12,40.47
US,Massachusetts,2020-01-29,25.01,40.5
US,Massachusetts,2020-01-30,17.2,36.58
US,Massachusetts,2020-01-31,21.97,44.34
US,Massachusetts,2020-02-01,29.33,39.89
US,Massachusetts,2020-02-02,30.68,40.89
US,Massachusetts,2020-02-03,26.44,45.8
US,Massachusetts,2020-02-04,29.21,46.59
US,Massachusetts,2020-02-05,29.57,41.15
US,Massachusetts,2020-02-06,28.43,37.39
US,Massachusetts,2020-02-07,25.32,41.84
US,Massachusetts,2020-02-08,21.47,34.03
US,Massachusetts,2020-02-09,15.79,35.01
US,Massachusetts,2020-02-10,34.14,44.24
US,Massachusetts,2020-02-11,35.35,39.48
US,Massachusetts,2020-02-12,31.13,43.94
US,Massachusetts,2020-02-13,32.25,37.33
US,Massachusetts,2020-02-14,11.53,34.68
US,Massachusetts,2020-02-15,6.84,30.21
US,Massachusetts,2020-02-16,23.9,44.05
US,Massachusetts,2020-02-17,27.15,45.36
US,Massachusetts,2020-02-18,24.95,38.42
US,Massachusetts,2020-02-19,27.16,41.6
US,Massachusetts,2020-02-20,20.94,32.87
US,Massachusetts,2020-02-21,12.29,32.16
US,Massachusetts,2020-02-22,22.85,46.02
US,Massachusetts,2020-02-23,25.59,54.53
US,Massachusetts,2020-02-24,29.2,62.4
US,Massachusetts,2020-02-25,39.04,57.08
US,Massachusetts,2020-02-26,39.11,48.96
US,Massachusetts,2020-02-27,28.37,48.94
US,Massachusetts,2020-02-28,25.33,36.99
US,Massachusetts,2020-02-29,20.42,34.33
US,Massachusetts,2020-03-01,16.96,33.33
US,Massachusetts,2020-03-02,21.43,55.81
US,Massachusetts,2020-03-03,43.48,62.53
US,Massachusetts,2020-03-04,39.21,50.64
US,Massachusetts,2020-03-05,33.46,51.59
US,Massachusetts,2020-03-06,27.86,48.32
US,Massachusetts,2020-03-07,28.11,44.0
US,Massachusetts,2020-03-08,27.53,54.94
US,Massachusetts,2020-03-09,38.61,72.15
US,Massachusetts,2020-03-10,48.29,67.27
US,Massachusetts,2020-03-11,41.02,57.73
US,Massachusetts,2020-03-12,31.26,51.72
US,Massachusetts,2020-03-13,38.86,60.75
US,Massachusetts,2020-03-14,36.33,52.72
US,Massachusetts,2020-03-15,32.05,48.8
US,Massachusetts,2020-03-16,22.47,41.35
US,Massachusetts,2020-03-17,29.14,45.97
US,Massachusetts,2020-03-18,32.6,56.63
US,Massachusetts,2020-03-19,35.95,42.43
US,Massachusetts,2020-03-20,37.27,67.21
US,Massachusetts,2020-03-21,32.74,58.29
US,Massachusetts,2020-03-22,24.09,40.43
US,Massachusetts,2020-03-23,25.57,39.01
US,Massachusetts,2020-03-24,32.96,47.52
US,Massachusetts,2020-03-25,32.68,42.68
US,Massachusetts,2020-03-26,30.86,55.74
US,Massachusetts,2020-03-27,43.33,62.4
US,Massachusetts,2020-03-28,31.54,57.76
US,Massachusetts,2020-03-29,38.92,44.04
US,Massachusetts,2020-03-30,36.01,42.75
US,Massachusetts,2020-03-31,30.76,48.5
US,Massachusetts,2020-04-01,27.93,46.43
US,Massachusetts,2020-04-02,38.56,51.44
US,Massachusetts,2020-04-03,38.96,44.96
US,Massachusetts,2020-04-04,38.23,51.48
US,Massachusetts,2020-04-05,39.21,58.05
US,Massachusetts,2020-04-06,39.83,62.69
US,Massachusetts,2020-04-07,41.53,63.89
US,Massachusetts,2020-04-08,40.65,54.81
US,Massachusetts,2020-04-09,39.47,47.66
US,Massachusetts,2020-04-10,36.17,47.31
US,Massachusetts,2020-04-11,34.72,51.16
US,Massachusetts,2020-04-12,31.7,61.38
US,Massachusetts,2020-04-13,48.98,60.73
US,Massachusetts,2020-04-14,41.87,58.16
US,Massachusetts,2020-04-15,36.3,52.56
US,Massachusetts,2020-04-16,32.21,46.01
US,Massachusetts,2020-04-17,31.41,50.63
US,Massachusetts,2020-04-18,31.41,41.45
US,Massachusetts,2020-04-19,31.91,60.51
US,Massachusetts,2020-04-20,36.69,53.43
US,Michigan,2019-12-31,26.91,32.79
US,Michigan,2020-01-01,22.6,35.24
US,Michigan,2020-01-02,33.16,45.63
US,Michigan,2020-01-03,32.43,38.32
US,Michigan,2020-01-04,28.67,35.22
US,Michigan,2020-01-05,28.33,35.45
US,Michigan,2020-01-06,28.99,40.71
US,Michigan,2020-01-07,29.69,40.3
US,Michigan,2020-01-08,15.59,29.63
US,Michigan,2020-01-09,15.97,44.73
US,Michigan,2020-01-10,40.91,46.55
US,Michigan,2020-01-11,23.26,42.14
US,Michigan,2020-01-12,16.89,26.4
US,Michigan,2020-01-13,23.8,35.03
US,Michigan,2020-01-14,29.08,36.78
US,Michigan,2020-01-15,28.08,38.72
US,Michigan,2020-01-16,20.76,33.43
US,Michigan,2020-01-17,16.71,27.61
US,Michigan,2020-01-18,21.72,36.48
US,Michigan,2020-01-19,10.59,26.82
US,Michigan,2020-01-20,6.43,25.84
US,Michigan,2020-01-21,7.57,30.9
US,Michigan,2020-01-22,17.46,32.42
US,Michigan,2020-01-23,24.55,37.79
US,Michigan,2020-01-24,30.86,35.66
US,Michigan,2020-01-25,32.12,36.62
US,Michigan,2020-01-26,31.88,36.92
US,Michigan,2020-01-27,27.92,36.57
